S1_Temp,S1_Light,S1_Sound,S5_CO2,S6_PIR,Room_Occupancy_Count,day_of_month,week_day,month,year,hour,minute
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,3,53
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,3,54
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,3,54
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,3,55
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,3,55
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,3,56
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,3,56
25.25,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,3,57
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,3,58
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,3,58
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,3,59
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,3,59
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,0
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,0
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,1
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,1
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,2
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,2
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,3
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,3
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,4
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,4
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,5
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,5
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,6
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,6
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,7
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,7
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,8
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,8
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,9
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,9
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,10
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,11
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,11
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,12
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,12
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,13
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,13
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,14
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,14
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,15
25.25,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,15
25.25,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,16
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,16
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,17
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,17
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,18
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,18
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,19
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,19
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,20
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,20
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,21
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,21
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,22
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,23
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,23
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,24
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,24
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,25
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,25
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,26
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,26
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,27
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,27
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,28
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,28
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,29
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,29
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,30
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,30
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,31
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,31
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,32
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,32
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,33
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,33
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,34
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,34
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,35
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,35
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,36
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,36
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,37
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,37
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,38
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,38
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,39
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,39
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,40
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,40
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,41
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,41
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,42
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,42
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,43
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,43
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,44
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,44
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,45
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,45
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,46
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,47
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,47
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,48
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,48
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,49
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,49
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,50
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,50
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,51
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,51
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,52
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,52
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,53
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,53
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,54
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,54
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,55
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,55
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,56
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,56
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,57
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,57
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,58
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,58
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,59
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,4,59
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,0
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,0
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,1
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,1
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,2
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,2
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,3
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,3
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,4
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,4
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,5
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,5
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,6
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,6
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,7
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,7
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,8
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,9
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,9
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,10
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,11
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,11
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,12
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,12
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,13
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,13
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,14
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,14
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,15
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,15
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,16
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,16
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,17
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,17
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,18
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,18
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,19
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,19
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,20
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,20
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,21
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,21
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,22
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,22
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,23
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,23
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,24
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,24
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,25
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,25
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,26
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,26
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,27
25.19,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,27
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,28
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,28
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,29
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,29
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,30
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,30
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,31
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,31
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,32
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,32
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,33
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,33
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,34
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,35
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,35
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,36
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,36
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,37
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,37
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,38
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,38
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,39
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,39
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,40
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,40
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,41
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,41
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,42
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,42
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,43
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,43
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,44
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,44
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,45
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,45
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,46
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,46
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,47
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,47
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,48
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,48
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,49
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,49
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,50
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,50
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,51
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,51
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,52
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,52
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,53
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,53
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,54
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,54
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,55
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,55
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,56
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,56
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,57
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,57
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,58
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,59
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,5,59
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,0
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,0
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,1
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,1
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,2
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,2
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,3
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,3
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,4
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,4
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,5
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,6
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,6
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,7
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,7
25.13,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,8
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,8
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,9
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,9
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,10
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,10
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,11
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,11
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,12
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,12
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,13
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,13
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,14
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,14
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,15
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,15
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,16
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,16
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,17
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,17
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,18
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,18
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,19
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,19
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,20
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,20
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,21
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,21
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,22
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,23
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,23
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,24
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,24
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,25
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,25
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,26
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,26
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,27
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,27
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,28
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,28
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,29
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,29
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,30
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,30
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,31
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,31
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,32
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,32
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,33
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,33
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,34
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,34
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,35
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,35
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,36
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,36
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,37
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,37
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,38
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,38
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,39
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,39
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,40
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,40
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,41
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,41
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,42
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,42
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,43
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,43
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,44
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,44
25.0,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,45
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,46
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,47
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,47
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,48
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,48
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,49
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,49
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,50
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,50
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,51
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,51
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,52
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,52
25.06,0,0.15827430520714528,449.62476171365506,0,0,23,5,12,2017,6,53
